VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
0.0,0.24173318129988597,0.5757575757575758,0.24178403755868547,0.3191167574107682,0.3269230769230769,0.31921708185053377,0.6113501882732653,0.8098591549295774,0.6114763897190675,0.71,0.3157894736842105,0.7092592592592593,0.2222222222222222,0.0
0.0,0.6445267958950969,0.6363636363636364,0.6445338698859826,0.515124016938899,0.608974358974359,0.5153024911032028,0.5997848305540613,0.4577464788732394,0.6001195457262403,0.515,0.2631578947368421,0.5148148148148147,0.1111111111111111,0.0
0.0,0.6043329532497149,0.7333333333333333,0.6042924211938296,0.0,0.6602564102564101,0.0,0.7264658418504573,0.31690140845070425,0.7268380155409444,0.63,0.5263157894736842,0.6296296296296295,0.3333333333333333,0.0
0.0,0.7115165336374002,0.7151515151515152,0.7114352783366868,0.6690865093768905,0.6858974358974359,0.6690391459074733,0.691231845077999,0.4014084507042254,0.6915720263000598,0.5900000000000001,0.15789473684210525,0.5907407407407407,0.1111111111111111,1.0
0.49019607843137253,0.5039908779931586,0.5696969696969697,0.5040241448692153,0.4954627949183303,0.4038461538461538,0.4957295373665479,0.5118343195266273,0.5845070422535211,0.5122534369396293,0.41500000000000004,0.21052631578947367,0.41481481481481486,0.0,0.0
0.7254901960784313,0.6271379703534777,0.48484848484848486,0.6270959087860496,0.5629159104658197,0.5769230769230769,0.5629893238434163,0.3485745024206563,0.2676056338028169,0.34907352062163777,0.735,0.3157894736842105,0.7351851851851852,0.3333333333333333,0.0
0.5882352941176471,0.4170467502850628,0.7757575757575758,0.41700201207243465,0.39715668481548694,0.43589743589743585,0.39715302491103205,0.28536847767617,0.5352112676056338,0.28571428571428575,0.7250000000000001,0.3157894736842105,0.7259259259259259,0.0,0.0
0.0,0.37286202964652226,0.3878787878787879,0.37290409121395035,0.5822746521476103,0.6666666666666667,0.5822064056939502,0.5502958579881657,0.528169014084507,0.5505080693365212,0.5,0.2631578947368421,0.5,0.1111111111111111,0.0
0.6470588235294118,0.5812428734321551,0.6424242424242425,0.5811535881958417,0.47307924984875976,0.5576923076923077,0.4733096085409252,0.2111350188273265,0.5211267605633803,0.21159593544530786,0.525,0.3157894736842105,0.5259259259259259,0.3333333333333333,0.0
0.0,0.40022805017103763,0.5696969696969697,0.4002347417840376,0.7277676950998185,0.5128205128205128,0.7277580071174378,0.4440559440559441,0.528169014084507,0.4441123729826659,0.555,0.47368421052631576,0.5555555555555556,0.1111111111111111,0.0
0.0,0.3600342075256556,0.6181818181818182,0.35999329309188466,0.4101633393829401,0.4679487179487179,0.4103202846975088,0.44271113501882736,0.7183098591549296,0.4429169157202629,0.47000000000000003,0.10526315789473684,0.4703703703703703,0.3333333333333333,0.0
0.803921568627451,0.49344355758266817,0.5151515151515151,0.4934607645875252,0.5223835450695705,0.608974358974359,0.5224199288256227,0.2662721893491124,0.31690140845070425,0.2665869695158398,0.73,0.7894736842105263,0.7296296296296296,0.0,1.0
0.0,0.3557582668187001,0.49696969696969695,0.35580147551978536,0.7592256503327283,0.5512820512820513,0.7594306049822063,0.7754168908015062,0.31690140845070425,0.775851763299462,0.5,0.21052631578947367,0.5,0.2222222222222222,0.0
0.0,0.24458380843785632,0.4666666666666667,0.24463447350771295,0.40562613430127037,0.6282051282051282,0.40569395017793597,0.41769768692845616,0.4154929577464789,0.4178123132098027,0.45999999999999996,0.21052631578947367,0.45925925925925926,0.3333333333333333,0.0
0.0,0.43899657924743446,0.40606060606060607,0.43896713615023475,0.588626739261948,0.6794871794871795,0.5886120996441281,0.6511565357719205,0.37323943661971826,0.6515242080095636,0.17500000000000002,0.15789473684210525,0.1759259259259259,0.1111111111111111,0.0
0.5490196078431373,0.34464082098061577,0.5878787878787879,0.34456740442655936,0.5499092558983666,0.5128205128205128,0.5501779359430604,0.37627756858526085,0.5845070422535211,0.37656903765690375,0.42500000000000004,0.2631578947368421,0.4259259259259259,0.2222222222222222,0.0
0.0,0.6023375142531358,0.7272727272727273,0.6022803487592221,0.3974591651542649,0.7051282051282051,0.397508896797153,0.29989241527703064,0.5985915492957746,0.30005977286312013,0.66,0.2631578947368421,0.6592592592592592,0.3333333333333333,0.0
0.0,0.5330672748004561,0.806060606060606,0.5330315224681422,0.3127646702964307,0.3974358974358974,0.31281138790035584,0.5890263582571275,0.6619718309859155,0.5893604303646145,0.37000000000000005,0.2631578947368421,0.37037037037037035,0.2222222222222222,0.0
0.0,0.45353477765108324,0.6909090909090909,0.4535546613011402,0.6052631578947368,0.6730769230769231,0.605338078291815,0.322754168908015,0.4084507042253521,0.3227734608487747,0.44000000000000006,0.15789473684210525,0.4407407407407407,0.5555555555555556,1.0
0.47058823529411764,0.37970353477765106,0.8181818181818182,0.37961099932930925,0.5626134301270417,0.2948717948717949,0.5626334519572954,0.12748789671866592,0.323943661971831,0.12791392707710697,0.55,0.15789473684210525,0.55,0.1111111111111111,0.0
0.0,0.5470353477765109,0.6545454545454545,0.5469483568075117,0.7217180883242589,0.5384615384615385,0.7217081850533807,0.5745024206562669,0.380281690140845,0.5750149432157801,0.39,0.2631578947368421,0.3907407407407407,0.3333333333333333,0.0
0.0,0.62884834663626,0.34545454545454546,0.6287726358148894,0.5441621294615849,0.6602564102564101,0.5441281138790036,0.607315761161915,0.676056338028169,0.6078900179318589,0.34,0.15789473684210525,0.34074074074074073,0.1111111111111111,0.0
0.0,0.5305017103762828,0.6787878787878788,0.5305164319248826,0.4809437386569872,0.34615384615384615,0.48113879003558724,0.6982248520710059,0.16901408450704228,0.698744769874477,0.5700000000000001,0.3157894736842105,0.5703703703703703,0.2222222222222222,0.0
0.0,0.4566704675028506,0.7090909090909091,0.4565727699530517,0.7147610405323653,0.35256410256410253,0.7149466192170817,0.5521785906401291,0.24647887323943665,0.5523012552301255,0.4650000000000001,0.2631578947368421,0.46481481481481474,0.2222222222222222,0.0
0.0,0.4304446978335234,0.503030303030303,0.4304158283031523,0.5701754385964911,0.6666666666666667,0.5701067615658363,0.486013986013986,0.6619718309859155,0.4865511057979677,0.485,0.15789473684210525,0.48518518518518516,0.5555555555555556,1.0
0.0,0.500285062713797,0.40606060606060607,0.500335345405768,0.6597096188747731,0.4679487179487179,0.6597864768683274,0.6643356643356644,0.4577464788732394,0.6646742378959952,0.51,0.15789473684210525,0.5092592592592592,0.1111111111111111,0.0
0.0,0.3617445838084379,0.593939393939394,0.36167002012072436,0.45009074410163336,0.3205128205128205,0.45017793594306055,0.31629908552985475,0.6690140845070423,0.3167961745367603,0.4,0.10526315789473684,0.4,0.1111111111111111,0.0
0.5882352941176471,0.5655644241733182,0.7818181818181819,0.5655600268276324,0.1333938294010889,0.41666666666666663,0.13345195729537368,0.42495965572888644,0.3098591549295775,0.42498505678422,0.29,0.15789473684210525,0.29074074074074074,0.3333333333333333,1.0
0.0,0.42417331812998865,0.42424242424242425,0.4242119382964454,0.6512401693889897,0.9743589743589745,0.6512455516014234,0.2867132867132867,0.49295774647887325,0.2869097429766886,0.605,0.15789473684210525,0.6055555555555555,0.3333333333333333,0.0
0.0,0.6536488027366021,0.6242424242424243,0.653588195841717,0.4422262552934059,0.7307692307692308,0.4423487544483986,0.4467455621301775,0.43661971830985913,0.44710101613867304,0.6000000000000001,0.42105263157894735,0.6,0.1111111111111111,0.0
0.0,0.5476054732041049,0.5878787878787879,0.5476190476190476,0.4195402298850574,0.5256410256410255,0.4195729537366547,0.385691231845078,0.14788732394366197,0.38613269575612674,0.5700000000000001,0.21052631578947367,0.5703703703703703,0.1111111111111111,0.0
0.6666666666666666,0.765678449258837,0.503030303030303,0.7655935613682092,0.4446460980036297,0.8333333333333333,0.44483985765124556,0.384884346422808,0.5140845070422535,0.38493723849372385,0.58,0.15789473684210525,0.5796296296296296,0.2222222222222222,0.0
0.6470588235294118,0.5521664766248574,0.5515151515151515,0.5521462105969148,0.6500302480338778,0.5384615384615385,0.6501779359430605,0.30876815492200105,0.4154929577464789,0.3090257023311417,0.73,0.15789473684210525,0.7296296296296296,0.2222222222222222,0.0
0.5490196078431373,0.5151083238312428,0.5575757575757576,0.5150905432595574,0.47368421052631576,0.3333333333333333,0.47366548042704626,0.6516944593867671,0.14084507042253522,0.652121936640765,0.63,0.15789473684210525,0.6296296296296295,0.3333333333333333,0.0
0.0,0.37400228050171036,0.593939393939394,0.37391012743125424,0.3983666061705989,0.5448717948717949,0.39857651245551595,0.3652501344809037,0.5140845070422535,0.36521219366407653,0.41,0.3157894736842105,0.4092592592592592,0.2222222222222222,0.0
0.803921568627451,0.4221778791334094,0.4484848484848485,0.4221998658618377,0.4183303085299455,0.48717948717948717,0.4185053380782918,0.5134480903711673,0.4859154929577465,0.5134488942020323,0.31000000000000005,0.2631578947368421,0.30925925925925923,0.2222222222222222,0.0
0.0,0.7169327251995439,0.6363636363636364,0.7169684775318578,0.5493042952208107,0.5897435897435896,0.5494661921708185,0.3620225927918236,0.2394366197183099,0.3622235505080693,0.4650000000000001,0.21052631578947367,0.46481481481481474,0.0,0.0
0.0,0.35689851767388825,0.5636363636363636,0.35680751173708924,0.52994555353902,0.6858974358974359,0.5298932384341636,0.28536847767617,0.7464788732394366,0.28571428571428575,0.41500000000000004,0.42105263157894735,0.41481481481481486,0.0,0.0
0.0,0.6031927023945268,0.42424242424242425,0.6031187122736419,0.5617059891107078,0.43589743589743585,0.5619217081850534,0.35045723507261967,0.19014084507042253,0.3508667065152421,0.39,0.05263157894736842,0.3907407407407407,0.1111111111111111,0.0
0.0,0.5099771949828963,0.6121212121212121,0.5098926894701543,0.4171203871748335,0.6282051282051282,0.41708185053380775,0.3372781065088757,0.471830985915493,0.33771667662881055,0.6900000000000001,0.15789473684210525,0.6907407407407407,0.4444444444444444,1.0
0.0,0.6892816419612315,0.5636363636363636,0.6893024815560027,0.4213551119177253,0.4551282051282051,0.42135231316725974,0.7318450779989242,0.5,0.7322175732217573,0.5900000000000001,0.3684210526315789,0.5907407407407407,0.3333333333333333,0.0
0.9019607843137255,0.6411060433295326,0.5878787878787879,0.6410127431254192,0.47489413188142765,0.4615384615384615,0.4750889679715302,0.6223776223776224,0.19718309859154928,0.6228332337118948,0.605,0.10526315789473684,0.6055555555555555,0.0,0.0
0.0,0.7086659064994298,0.503030303030303,0.7085848423876593,0.3560193587416818,0.4679487179487179,0.3562277580071174,0.4015599784830554,0.5352112676056338,0.401673640167364,0.4,0.21052631578947367,0.4,0.3333333333333333,0.0
0.0,0.57981755986317,0.8848484848484849,0.57981220657277,0.5913490623109497,0.6730769230769231,0.591459074733096,0.3474986551909629,0.5070422535211268,0.34787806335923493,0.365,0.21052631578947367,0.3648148148148148,0.1111111111111111,0.0
0.0,0.6721778791334094,0.6606060606060606,0.6721998658618378,0.381125226860254,0.5256410256410255,0.38113879003558715,0.4437869822485207,0.46478873239436624,0.4441123729826659,0.6000000000000001,0.15789473684210525,0.6,0.0,0.0
0.0,0.44783352337514254,0.5454545454545454,0.44785378940308523,0.5810647307924985,0.3846153846153846,0.5811387900355872,0.42549757934373317,0.5492957746478874,0.4255827854154214,0.305,0.10526315789473684,0.3055555555555555,0.1111111111111111,0.0
0.0,0.8560433295324972,0.6606060606060606,0.8559691482226693,0.45311554748941313,0.5641025641025641,0.4533807829181494,0.6640667025282411,0.2816901408450704,0.6640765092647938,0.585,0.21052631578947367,0.5851851851851851,0.0,1.0
0.0,0.17559863169897377,0.7090909090909091,0.17555331991951711,0.1388384754990925,0.4679487179487179,0.1387900355871886,0.4029047875201721,0.46478873239436624,0.40346682606096834,0.41,0.3684210526315789,0.4092592592592592,0.4444444444444444,1.0
0.0,0.6103192702394526,0.43636363636363634,0.6103286384976526,0.40290381125226854,0.5897435897435896,0.402846975088968,0.4150080688542227,0.5633802816901409,0.415421398684997,0.41,0.15789473684210525,0.4092592592592592,0.2222222222222222,0.0
0.0,0.48517673888255414,0.593939393939394,0.48507712944332665,0.3750756200846944,0.5769230769230769,0.3750889679715302,0.5524475524475525,0.30281690140845074,0.5528989838613269,0.75,0.10526315789473684,0.7499999999999999,0.1111111111111111,0.0
0.0,0.5732611174458381,0.6,0.5732729711602951,0.8236539624924379,0.3974358974358974,0.8238434163701067,0.5400753093060786,0.6056338028169014,0.5403466826060969,0.66,0.10526315789473684,0.6592592592592592,0.1111111111111111,0.0
0.0,0.6140250855188142,0.6303030303030303,0.6140174379611,0.5251058681185723,0.42948717948717946,0.5252669039145907,0.6866594943518021,0.5352112676056338,0.6867901972504482,0.63,0.2631578947368421,0.6296296296296295,0.3333333333333333,0.0
0.49019607843137253,0.47206385404789053,0.7454545454545455,0.4719986586183769,0.31730187537810034,0.5320512820512819,0.31743772241992885,0.4101667563206024,0.4014084507042254,0.41063956963538556,0.55,0.10526315789473684,0.55,0.3333333333333333,0.0
0.47058823529411764,0.7112314709236032,0.6121212121212121,0.7112676056338029,0.6911675741076829,0.5512820512820513,0.691103202846975,0.5365788058095751,0.24647887323943665,0.5367603108188882,0.49000000000000005,0.21052631578947367,0.4907407407407407,0.1111111111111111,0.0
0.0,0.6003420752565565,0.5818181818181818,0.6002682763246143,0.6594071385359951,0.4679487179487179,0.6594306049822063,0.45239376008606774,0.38732394366197187,0.4524805738194859,0.6200000000000001,0.05263157894736842,0.6203703703703703,0.2222222222222222,1.0
0.5686274509803921,0.5111174458380844,0.6303030303030303,0.5110663983903421,0.588929219600726,0.4743589743589743,0.588967971530249,0.806347498655191,0.31690140845070425,0.8069336521219366,0.43,0.3684210526315789,0.4296296296296296,0.0,0.0
0.0,0.45011402508551884,0.6363636363636364,0.4500335345405768,0.3744706594071385,0.5705128205128205,0.3747330960854092,0.44755244755244755,0.35915492957746475,0.4476987447698745,0.4,0.2631578947368421,0.4,0.4444444444444444,1.0
0.0,0.6108893956670468,0.7151515151515152,0.6108316566063046,0.5362976406533575,0.41025641025641024,0.5362989323843416,0.4281871974179666,0.4577464788732394,0.4285714285714286,0.6000000000000001,0.10526315789473684,0.6,0.1111111111111111,0.0
0.6862745098039216,0.4392816419612315,0.6303030303030303,0.4393024815560027,0.278886872353297,0.4615384615384615,0.27900355871886123,0.4811726734803658,0.16901408450704228,0.4811715481171548,0.545,0.47368421052631576,0.5444444444444444,0.2222222222222222,0.0
0.0,0.6781641961231472,0.7575757575757576,0.6780684104627767,0.6545674531155474,0.5192307692307692,0.6548042704626335,0.49946207638515333,0.24647887323943665,0.49970113568439933,0.6950000000000001,0.21052631578947367,0.6944444444444444,0.1111111111111111,1.0
0.0,0.4102052451539339,0.3696969696969697,0.4101274312541919,0.4951603145795523,0.596153846153846,0.49537366548042705,0.2323830016137708,0.4295774647887324,0.232516437537358,0.555,0.10526315789473684,0.5555555555555556,0.1111111111111111,0.0
0.0,0.57981755986317,0.6060606060606061,0.57981220657277,0.4830611010284331,0.5897435897435896,0.4832740213523131,0.46476600322754164,0.6056338028169014,0.46503287507471613,0.44500000000000006,0.21052631578947367,0.4444444444444444,0.0,1.0
0.0,0.3543329532497149,0.6060606060606061,0.35429242119382964,0.4289171203871747,0.608974358974359,0.4291814946619217,0.6186121570736955,0.2042253521126761,0.6186491332934848,0.395,0.47368421052631576,0.3944444444444444,0.1111111111111111,0.0
0.0,0.7209236031927024,0.5636363636363636,0.7208249496981892,0.4452510586811857,0.641025641025641,0.4451957295373665,0.6473910704679935,0.5070422535211268,0.6479378362223551,0.47500000000000003,0.3684210526315789,0.47592592592592586,0.3333333333333333,0.0
0.0,0.5105473204104903,0.4303030303030303,0.5105633802816901,0.4821536600120991,0.44230769230769224,0.4822064056939501,0.28106508875739644,0.4084507042253521,0.2815301852958757,0.53,0.3684210526315789,0.5296296296296296,0.3333333333333333,0.0
0.0,0.7936145952109463,0.6424242424242425,0.7935949027498324,0.15063520871143377,0.6474358974358974,0.15088967971530248,0.3765465303926842,0.7323943661971831,0.37656903765690375,0.49000000000000005,0.2631578947368421,0.4907407407407407,0.1111111111111111,0.0
0.0,0.4563854047890536,0.6666666666666666,0.4564050972501677,0.5508166969147006,0.3846153846153846,0.5508896797153024,0.40586336740182893,0.27464788732394363,0.40585774058577406,0.65,0.21052631578947367,0.6499999999999999,0.0,0.0
0.0,0.564994298745724,0.5272727272727272,0.5648893360160966,0.5326678765880218,0.41025641025641024,0.5327402135231317,0.4510489510489511,0.5633802816901409,0.45128511655708303,0.435,0.15789473684210525,0.4351851851851852,0.4444444444444444,0.0
0.0,0.604618015963512,0.793939393939394,0.6046277665995977,0.5390199637023594,0.5897435897435896,0.5391459074733096,0.38730500268961804,0.4436619718309859,0.3873281530185296,0.265,0.2631578947368421,0.2648148148148148,0.1111111111111111,1.0
0.0,0.7177879133409351,0.43636363636363634,0.7178068410462778,0.5278281911675741,0.7307692307692308,0.5277580071174377,0.6777837547068316,0.5352112676056338,0.6778242677824268,0.49000000000000005,0.3684210526315789,0.4907407407407407,0.2222222222222222,1.0
0.4117647058823529,0.45952109464082097,0.6909090909090909,0.45942320590207913,0.6684815486993345,0.4551282051282051,0.6686832740213523,0.36847767616998384,0.4154929577464789,0.3687985654512851,0.22000000000000003,0.42105263157894735,0.22037037037037036,0.4444444444444444,0.0
0.0,0.508266818700114,0.8303030303030303,0.5082159624413146,0.4773139745916514,0.41025641025641024,0.4775800711743772,0.28483055406132324,0.4859154929577465,0.28511655708308425,0.73,0.2631578947368421,0.7296296296296296,0.0,0.0
0.0,0.43244013683010263,0.49696969696969695,0.4324279007377599,0.2655777374470659,0.596153846153846,0.2658362989323843,0.4217321140398063,0.471830985915493,0.4219964136282128,0.525,0.3157894736842105,0.5259259259259259,0.0,0.0
0.0,0.3848346636259977,0.6,0.38480885311871227,0.46098003629764056,0.6025641025641026,0.46120996441281137,0.5973641742872513,0.4859154929577465,0.5977286312014345,0.625,0.47368421052631576,0.6259259259259259,0.1111111111111111,0.0
0.0,0.48603192702394526,0.5696969696969697,0.4860831656606305,0.4310344827586206,0.6217948717948718,0.4309608540925266,0.6062399139322217,0.2957746478873239,0.606694560669456,0.5650000000000001,0.10526315789473684,0.5648148148148148,0.1111111111111111,0.0
0.0,0.6787343215507412,0.3939393939393939,0.6787391012743126,0.47186932849364777,0.5512820512820513,0.4718861209964412,0.4486282947821409,0.5774647887323944,0.44889420203227737,0.5900000000000001,0.21052631578947367,0.5907407407407407,0.4444444444444444,0.0
0.5686274509803921,0.8021664766248574,0.6181818181818182,0.8021462105969149,0.5172413793103448,0.41025641025641024,0.5174377224199288,0.4410973641742872,0.5633802816901409,0.4411237298266587,0.45,0.3157894736842105,0.45,0.2222222222222222,0.0
0.4117647058823529,0.3360889395667047,0.793939393939394,0.33601609657947684,0.40320629159104654,0.6602564102564101,0.40320284697508896,0.5212479827864444,0.37323943661971826,0.5212193664076509,0.49000000000000005,0.15789473684210525,0.4907407407407407,0.1111111111111111,0.0
0.6274509803921569,0.42360319270239455,0.5515151515151515,0.4235412474849095,0.30217785843920136,0.5448717948717949,0.302135231316726,0.5277030661646047,0.7676056338028169,0.5277943813508666,0.505,0.05263157894736842,0.5055555555555555,0.1111111111111111,0.0
0.0,0.6550741163055873,0.5454545454545454,0.6550972501676727,0.35299455535390195,0.6987179487179487,0.3530249110320285,0.5868746637977408,0.528169014084507,0.5869695158398087,0.48,0.3684210526315789,0.4796296296296296,0.3333333333333333,0.0
0.0,0.47035347776510833,0.6060606060606061,0.4703219315895373,0.8650937689050211,0.4551282051282051,0.8651245551601423,0.258203335126412,0.37323943661971826,0.2582187686790198,0.41500000000000004,0.42105263157894735,0.41481481481481486,0.1111111111111111,0.0
0.0,0.5273660205245154,0.7090909090909091,0.5273306505700872,0.5810647307924985,0.5256410256410255,0.5811387900355872,0.5368477676169985,0.4084507042253521,0.5373580394500896,0.63,0.10526315789473684,0.6296296296296295,0.2222222222222222,0.0
0.0,0.4589509692132269,0.7090909090909091,0.4589201877934273,0.4830611010284331,0.6474358974358974,0.4832740213523131,0.5500268961807423,0.5633802816901409,0.5505080693365212,0.605,0.21052631578947367,0.6055555555555555,0.4444444444444444,0.0
0.0,0.36117445838084383,0.6545454545454545,0.36116700201207247,0.5287356321839081,0.49999999999999994,0.5288256227758007,0.6040882194728349,0.5704225352112676,0.6043036461446504,0.665,0.3684210526315789,0.6648148148148147,0.1111111111111111,0.0
